label,pattern,attr,replace
odonata,Aeshna biliosa,lower,Rhionaeschna biliosa
odonata,Aeshna bonariensis,lower,Rhionaeschna bonariensis
odonata,Aeshna brasiliensis,lower,Rhionaeschna brasiliensis
odonata,Aeshna brevicercia,lower,Rhionaeschna brevicercia
odonata,Aeshna caerulea,lower,
odonata,Aeshna californica,lower,Rhionaeschna californica
odonata,Aeshna canadensis,lower,
odonata,Aeshna clavata,lower,Sinictinogomphus clavatus
odonata,Aeshna clepsydra,lower,
odonata,Aeshna condor,lower,Rhionaeschna condor
odonata,Aeshna constricta,lower,
odonata,Aeshna crenata,lower,
odonata,Aeshna cyanea,lower,
odonata,Aeshna decessus,lower,Rhionaeschna decessus
odonata,Aeshna diffinis,lower,Rhionaeschna variegata
odonata,Aeshna dolabrata,lower,Zosteraeschna minuscula
odonata,Aeshna draco,lower,Rhionaeschna draco
odonata,Aeshna dugesi,lower,Rhionaeschna dugesi
odonata,Aeshna eduardoi,lower,Rhionaeschna eduardoi
odonata,Aeshna elisabethae,lower,Aeshna subarctica
odonata,Aeshna ellioti,lower,Zosteraeschna ellioti
odonata,Aeshna elsia,lower,Rhionaeschna elsia
odonata,Aeshna eremita,lower,
odonata,Aeshna erythromelas,lower,Polycanthagyna erythromelas
odonata,Aeshna fissifrons,lower,Rhionaeschna fissifrons
odonata,Aeshna formosa,lower,Anax imperator
odonata,Aeshna fraterna,lower,Gomphurus fraternus
odonata,Aeshna frontalis,lower,
odonata,Aeshna furcifera,lower,Rhionaeschna multicolor
odonata,Aeshna furcillata,lower,Gomphaeschna furcillata
odonata,Aeshna galapagoensis,lower,Rhionaeschna galapagoensis
odonata,Aeshna grandis,lower,
odonata,Aeshna haarupi,lower,Rhionaeschna haarupi
odonata,Aeshna heros,lower,Epiaeschna heros
odonata,Aeshna interna,lower,Aeshna interrupta
odonata,Aeshna interrupta,lower,
odonata,Aeshna intricata,lower,Rhionaeschna intricata
odonata,Aeshna irene,lower,Boyeria irene
odonata,Aeshna isoceles,lower,
odonata,Aeshna itatiaia,lower,Rhionaeschna itatiaia
odonata,Aeshna jalapensis,lower,Rhionaeschna jalapensis
odonata,Aeshna janata,lower,Basiaeschna janata
odonata,Aeshna joannisi,lower,Rhionaeschna joannisi
odonata,Aeshna johnsoni,lower,Aeshna crenata
odonata,Aeshna juncea,lower,Aeshna cyanea
odonata,Aeshna juncea,lower,
odonata,Aeshna landoltii,lower,Aeshna affinis
odonata,Aeshna lineata,lower,Aeshna interrupta
odonata,Aeshna linnaei,lower,Aeshna grandis
odonata,Aeshna litigatrix,lower,Rhionaeschna bonariensis
odonata,Aeshna lucia,lower,Aeshna mixta
odonata,Aeshna lutea,lower,Rhionaeschna bonariensis
odonata,Aeshna maculatissima,lower,Aeshna cyanea
odonata,Aeshna manni,lower,Rhionaeschna manni
odonata,Aeshna mediterranea,lower,Anax ephippiger
odonata,Aeshna meruensis,lower,Pinheyschna meruensis
odonata,Aeshna microstigma,lower,Caliaeschna microstigma
odonata,Aeshna minuscula,lower,Zosteraeschna minuscula
odonata,Aeshna minuta,lower,Palpopleura sexmaculata
odonata,Aeshna mixta,lower,
odonata,Aeshna moori,lower,Pinheyschna moori
odonata,Aeshna multicincta,lower,Epiaeschna heros
odonata,Aeshna nevadensis,lower,Aeshna interrupta
odonata,Aeshna nigripes,lower,Sarasaeschna martini
odonata,Aeshna nigroflava,lower,Aeshna crenata
odonata,Aeshna nubigena,lower,Rhionaeschna nubigena
odonata,Aeshna obliqua,lower,Cordulegaster obliqua
odonata,Aeshna obscura,lower,Rhionaeschna obscura
odonata,Aeshna ornithocephala,lower,Polycanthagyna ornithocephala
odonata,Aeshna osiliensis,lower,Aeshna serrata
odonata,Aeshna pallipes,lower,Rhionaeschna pallipes
odonata,Aeshna palmata,lower,
odonata,Aeshna parthenope,lower,Anax parthenope
odonata,Aeshna pauloi,lower,Rhionaeschna pauloi
odonata,Aeshna peralta,lower,Rhionaeschna peralta
odonata,Aeshna persephone,lower,
odonata,Aeshna petalura,lower,
odonata,Aeshna phyllura,lower,Lindenia tetraphylla
odonata,Aeshna planaltica,lower,Rhionaeschna planaltica
odonata,Aeshna psilus,lower,Rhionaeschna psilus
odonata,Aeshna punctata,lower,Rhionaeschna punctata
odonata,Aeshna raphaeli,lower,Pinheyschna rileyi
odonata,Aeshna rileyi,lower,Pinheyschna rileyi
odonata,Aeshna rufescens,lower,Aeshna isoceles
